<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
AFLT,60,16/04/20,19:00:00,73.2800000,73.7000000,73.0600000,73.4200000
AFLT,60,17/04/20,11:00:00,74.8800000,75.4800000,73.2600000,73.7000000
AFLT,60,17/04/20,12:00:00,73.6600000,73.9000000,73.0000000,73.2200000
AFLT,60,17/04/20,13:00:00,73.1600000,73.6400000,72.5200000,73.2000000
AFLT,60,17/04/20,14:00:00,73.1400000,73.7200000,73.1400000,73.6000000
AFLT,60,17/04/20,15:00:00,73.6000000,73.7600000,73.3000000,73.6400000
AFLT,60,17/04/20,16:00:00,73.6800000,73.8400000,73.4000000,73.7800000
AFLT,60,17/04/20,17:00:00,73.7600000,74.6400000,73.5400000,74.4800000
AFLT,60,17/04/20,18:00:00,74.4800000,74.7000000,73.8400000,74.0600000
AFLT,60,17/04/20,19:00:00,74.0600000,74.4600000,73.9600000,74.2000000
AFLT,60,20/04/20,11:00:00,74.0200000,74.3000000,72.8800000,73.7400000
AFLT,60,20/04/20,12:00:00,73.7200000,73.9600000,73.5000000,73.7200000
AFLT,60,20/04/20,13:00:00,73.6800000,73.9400000,73.6000000,73.6400000
AFLT,60,20/04/20,14:00:00,73.6400000,73.8000000,73.4400000,73.5000000
AFLT,60,20/04/20,15:00:00,73.5400000,73.5600000,72.8200000,73.3000000
AFLT,60,20/04/20,16:00:00,73.2200000,73.5000000,73.0200000,73.1000000
AFLT,60,20/04/20,17:00:00,73.1000000,73.7800000,72.9000000,73.4400000
AFLT,60,20/04/20,18:00:00,73.4800000,73.5400000,73.0800000,73.1400000
AFLT,60,20/04/20,19:00:00,73.1800000,73.4600000,73.0600000,73.2800000
AFLT,60,21/04/20,11:00:00,72.0200000,72.4000000,71.4000000,71.9600000
AFLT,60,21/04/20,12:00:00,71.9400000,72.9400000,71.8200000,72.7400000
AFLT,60,21/04/20,13:00:00,72.7000000,72.9000000,71.9000000,72.4400000
AFLT,60,21/04/20,14:00:00,72.4600000,72.9200000,72.4000000,72.8800000
AFLT,60,21/04/20,15:00:00,72.8400000,73.2400000,72.4200000,72.6600000
AFLT,60,21/04/20,16:00:00,72.6200000,73.0000000,72.3000000,72.3000000
AFLT,60,21/04/20,17:00:00,72.3400000,72.9600000,71.8000000,72.8600000
AFLT,60,21/04/20,18:00:00,72.8400000,73.8000000,72.5000000,73.5600000
AFLT,60,21/04/20,19:00:00,73.5600000,74.4400000,73.2000000,73.9400000
AFLT,60,22/04/20,11:00:00,73.9200000,74.9000000,73.3600000,74.4200000
AFLT,60,22/04/20,12:00:00,74.4600000,75.1800000,74.1200000,74.9800000
AFLT,60,22/04/20,13:00:00,74.9400000,75.3600000,74.6400000,75.2400000
AFLT,60,22/04/20,14:00:00,75.2400000,75.2400000,74.6200000,74.8600000
AFLT,60,22/04/20,15:00:00,74.8600000,75.2000000,74.7200000,74.9400000
AFLT,60,22/04/20,16:00:00,74.9400000,75.9600000,74.7800000,75.8600000
AFLT,60,22/04/20,17:00:00,75.8400000,75.8600000,75.0600000,75.1800000
AFLT,60,22/04/20,18:00:00,75.1800000,75.2600000,74.9400000,74.9600000
AFLT,60,22/04/20,19:00:00,74.9600000,75.2600000,74.8000000,75.1200000
AFLT,60,23/04/20,11:00:00,75.4400000,76.5200000,75.0800000,75.1800000
AFLT,60,23/04/20,12:00:00,75.1800000,75.8800000,74.7800000,75.4000000
AFLT,60,23/04/20,13:00:00,75.4400000,76.0000000,75.3200000,75.5800000
AFLT,60,23/04/20,14:00:00,75.5600000,75.8400000,75.2000000,75.5000000
AFLT,60,23/04/20,15:00:00,75.4600000,75.6000000,74.3400000,74.6400000
AFLT,60,23/04/20,16:00:00,74.6600000,75.0600000,74.5000000,74.9200000
AFLT,60,23/04/20,17:00:00,74.9200000,75.2000000,74.4200000,74.7600000
AFLT,60,23/04/20,18:00:00,74.7600000,75.5800000,74.6600000,75.1000000
AFLT,60,23/04/20,19:00:00,75.1000000,75.2800000,75.0000000,75.0000000
AFLT,60,24/04/20,11:00:00,74.8600000,74.9800000,74.1600000,74.6400000
AFLT,60,24/04/20,12:00:00,74.6200000,74.6600000,73.5600000,74.0600000
AFLT,60,24/04/20,13:00:00,74.1200000,74.4600000,73.9200000,74.2000000
AFLT,60,24/04/20,14:00:00,74.1000000,74.3000000,73.9600000,74.2200000
AFLT,60,24/04/20,15:00:00,74.2200000,74.5000000,74.0200000,74.1600000
AFLT,60,24/04/20,16:00:00,74.0800000,74.4000000,73.7000000,74.0600000
AFLT,60,24/04/20,17:00:00,74.0400000,74.1400000,73.5000000,73.5600000
AFLT,60,24/04/20,18:00:00,73.5400000,73.7600000,73.2600000,73.3200000
AFLT,60,24/04/20,19:00:00,73.3400000,73.9800000,73.2000000,73.6200000
AFLT,60,27/04/20,11:00:00,73.9800000,74.7200000,73.8000000,74.2000000
AFLT,60,27/04/20,12:00:00,74.2200000,74.7600000,74.1800000,74.5600000
AFLT,60,27/04/20,13:00:00,74.6000000,74.8000000,74.3000000,74.7800000
AFLT,60,27/04/20,14:00:00,74.7800000,74.8000000,74.4000000,74.5400000
AFLT,60,27/04/20,15:00:00,74.5000000,74.5000000,74.2200000,74.3400000
AFLT,60,27/04/20,16:00:00,74.3400000,74.6000000,74.1000000,74.3000000
AFLT,60,27/04/20,17:00:00,74.3800000,74.4800000,73.9600000,74.1400000
AFLT,60,27/04/20,18:00:00,74.2000000,74.5000000,74.1400000,74.4000000
AFLT,60,27/04/20,19:00:00,74.3600000,74.4600000,74.2000000,74.3800000
AFLT,60,28/04/20,11:00:00,74.4000000,74.9000000,74.1000000,74.8600000
AFLT,60,28/04/20,12:00:00,74.8600000,74.9800000,74.6600000,74.7400000
AFLT,60,28/04/20,13:00:00,74.7400000,75.9000000,74.6600000,75.5200000
AFLT,60,28/04/20,14:00:00,75.5200000,75.7600000,75.1600000,75.3400000
AFLT,60,28/04/20,15:00:00,75.3400000,75.4200000,75.0200000,75.3000000
AFLT,60,28/04/20,16:00:00,75.3000000,75.8000000,75.3000000,75.6800000
AFLT,60,28/04/20,17:00:00,75.6800000,75.9000000,75.4600000,75.6400000
AFLT,60,28/04/20,18:00:00,75.6000000,75.6600000,74.8000000,74.8200000
AFLT,60,28/04/20,19:00:00,74.8200000,75.4400000,74.8200000,75.4400000
AFLT,60,29/04/20,11:00:00,75.5000000,76.4600000,75.3200000,76.4400000
AFLT,60,29/04/20,12:00:00,76.4200000,76.4400000,76.1000000,76.3600000
AFLT,60,29/04/20,13:00:00,76.3800000,76.8800000,76.2400000,76.5600000
AFLT,60,29/04/20,14:00:00,76.6200000,76.6400000,75.8400000,76.1600000
AFLT,60,29/04/20,15:00:00,76.1400000,76.4400000,75.7200000,75.8800000
AFLT,60,29/04/20,16:00:00,75.9000000,76.7000000,75.8600000,76.6200000
AFLT,60,29/04/20,17:00:00,76.6200000,76.6600000,76.2600000,76.6200000
AFLT,60,29/04/20,18:00:00,76.6200000,76.7600000,76.3400000,76.7400000
AFLT,60,29/04/20,19:00:00,76.7000000,76.7400000,76.3200000,76.5000000
AFLT,60,30/04/20,11:00:00,76.8000000,77.8600000,76.7000000,77.2000000
AFLT,60,30/04/20,12:00:00,77.2000000,77.2200000,75.6400000,76.1600000
AFLT,60,30/04/20,13:00:00,76.2200000,76.6600000,75.8400000,76.3800000
AFLT,60,30/04/20,14:00:00,76.4000000,76.5200000,75.7000000,75.9000000
AFLT,60,30/04/20,15:00:00,75.9000000,76.0800000,75.0000000,75.1000000
AFLT,60,30/04/20,16:00:00,75.0800000,75.4200000,74.7200000,74.9600000
AFLT,60,30/04/20,17:00:00,74.9600000,75.2800000,74.4200000,75.2000000
AFLT,60,30/04/20,18:00:00,75.1600000,75.4800000,74.7200000,75.1200000
AFLT,60,30/04/20,19:00:00,75.1400000,75.9800000,75.1200000,75.7600000
AFLT,60,04/05/20,11:00:00,74.9800000,74.9800000,73.2000000,74.5000000
AFLT,60,04/05/20,12:00:00,74.4200000,74.5000000,73.9000000,74.2000000
AFLT,60,04/05/20,13:00:00,74.2000000,74.7800000,74.0400000,74.5400000
AFLT,60,04/05/20,14:00:00,74.5600000,74.7200000,74.3400000,74.5000000
AFLT,60,04/05/20,15:00:00,74.5200000,74.6200000,74.2200000,74.5400000
AFLT,60,04/05/20,16:00:00,74.5400000,74.9200000,74.3600000,74.6800000
AFLT,60,04/05/20,17:00:00,74.6800000,74.9200000,74.4400000,74.7000000
AFLT,60,04/05/20,18:00:00,74.7000000,75.0000000,74.4000000,74.5600000
AFLT,60,04/05/20,19:00:00,74.5600000,74.7600000,74.4000000,74.4000000
AFLT,60,05/05/20,11:00:00,74.9800000,75.6200000,74.5200000,75.3800000
AFLT,60,05/05/20,12:00:00,75.3200000,75.8800000,75.1200000,75.3000000
AFLT,60,05/05/20,13:00:00,75.2200000,75.3800000,75.0400000,75.2800000
AFLT,60,05/05/20,14:00:00,75.2200000,75.4800000,75.1400000,75.2200000
AFLT,60,05/05/20,15:00:00,75.2800000,75.4000000,75.2000000,75.2200000
AFLT,60,05/05/20,16:00:00,75.2600000,75.6000000,75.2000000,75.5800000
AFLT,60,05/05/20,17:00:00,75.5400000,75.8400000,75.4000000,75.7000000
AFLT,60,05/05/20,18:00:00,75.6600000,75.8000000,75.4000000,75.5200000
AFLT,60,05/05/20,19:00:00,75.5800000,75.7800000,75.5000000,75.7000000
AFLT,60,06/05/20,11:00:00,75.9000000,76.2400000,75.2200000,75.2800000
AFLT,60,06/05/20,12:00:00,75.2800000,75.9000000,75.2200000,75.8600000
AFLT,60,06/05/20,13:00:00,75.8800000,75.9800000,75.6400000,75.9200000
AFLT,60,06/05/20,14:00:00,75.9200000,76.0000000,75.7000000,75.7400000
AFLT,60,06/05/20,15:00:00,75.7000000,75.7400000,75.3000000,75.5000000
AFLT,60,06/05/20,16:00:00,75.4600000,75.5800000,75.1400000,75.2600000
AFLT,60,06/05/20,17:00:00,75.2600000,75.5800000,75.2600000,75.2800000
AFLT,60,06/05/20,18:00:00,75.3000000,75.4400000,75.0200000,75.2800000
AFLT,60,06/05/20,19:00:00,75.2800000,75.4000000,75.2200000,75.3000000
AFLT,60,07/05/20,11:00:00,75.4800000,75.9800000,75.0800000,75.3200000
AFLT,60,07/05/20,12:00:00,75.3600000,75.6000000,75.0600000,75.4600000
AFLT,60,07/05/20,13:00:00,75.4000000,75.5000000,74.2600000,74.7800000
AFLT,60,07/05/20,14:00:00,74.7400000,74.9600000,74.5600000,74.7600000
AFLT,60,07/05/20,15:00:00,74.7800000,75.0800000,74.6200000,74.8200000
AFLT,60,07/05/20,16:00:00,74.8400000,74.9200000,74.6000000,74.6200000
AFLT,60,07/05/20,17:00:00,74.6200000,74.8200000,74.4000000,74.5800000
AFLT,60,07/05/20,18:00:00,74.5800000,74.6600000,73.6000000,73.8200000
AFLT,60,07/05/20,19:00:00,73.8200000,74.3600000,73.8000000,74.1000000
AFLT,60,08/05/20,11:00:00,74.5400000,74.7000000,73.2200000,73.6000000
AFLT,60,08/05/20,12:00:00,73.6000000,73.7000000,72.3000000,72.6600000
AFLT,60,08/05/20,13:00:00,72.6200000,73.2000000,72.6200000,72.8600000
AFLT,60,08/05/20,14:00:00,72.8600000,73.0800000,72.5400000,73.0200000
AFLT,60,08/05/20,15:00:00,73.0000000,73.3400000,72.8400000,73.2200000
AFLT,60,08/05/20,16:00:00,73.2200000,73.5000000,72.9400000,73.4400000
AFLT,60,08/05/20,17:00:00,73.4200000,73.5000000,73.0000000,73.0800000
AFLT,60,08/05/20,18:00:00,73.1400000,73.6000000,72.9000000,73.1800000
AFLT,60,08/05/20,19:00:00,73.1800000,73.3000000,72.7400000,72.8800000
